Time, LQI, ManExist
1450316941,102,1
1450316941,99,1
1450316942,99,1
1450316942,99,1
1450316942,102,1
1450316942,102,1
1450316942,102,1
1450316942,102,1
1450316942,102,1
1450316942,102,1
1450316942,99,1
1450316943,99,1
1450316943,96,1
1450316943,96,1
1450316943,93,1
1450316943,93,1
1450316943,96,1
1450316943,96,1
1450316943,96,1
1450316943,96,1
1450316944,96,1
1450316944,96,1
1450316944,96,1
1450316944,96,1
1450316944,96,1
1450316944,96,1
1450316944,93,1
1450316944,93,1
1450316945,90,1
1450316945,87,1
1450316945,87,1
1450316945,87,1
1450316945,90,1
1450316945,87,1
1450316945,87,1
1450316945,87,1
1450316945,87,1
1450316946,87,1
1450316946,84,1
1450316946,87,1
1450316946,84,1
1450316946,84,1
1450316946,84,1
1450316946,87,1
1450316946,87,1
1450316946,87,1
1450316947,87,1
1450316947,87,1
1450316947,87,1
1450316947,90,1
1450316947,90,1
1450316947,90,1
1450316947,93,1
1450316947,93,1
1450316948,90,1
1450316948,93,1
1450316948,96,1
1450316948,93,1
1450316948,93,1
1450316948,93,1
1450316948,96,1
1450316948,96,1
1450316948,96,1
1450316949,93,1
1450316949,90,1
1450316949,90,1
1450316949,90,1
1450316949,90,1
1450316949,87,1
1450316949,90,1
1450316949,93,1
1450316950,93,1
1450316950,93,1
1450316950,93,1
1450316950,90,1
1450316950,87,1
1450316950,87,1
1450316950,87,1
1450316950,87,1
1450316950,87,1
1450316951,87,1
1450316951,84,1
1450316951,90,1
1450316951,93,1
1450316951,93,1
1450316951,93,1
1450316951,96,1
1450316951,93,1
1450316951,90,1
1450316952,93,1
1450316952,93,1
1450316952,93,1
1450316952,93,1
1450316952,93,1
1450316952,93,1
1450316952,93,1
1450316952,93,1
1450316953,93,1
1450316953,93,1
1450316953,93,1
1450316953,93,1
1450316953,93,1
1450316953,93,1
1450316953,93,1
1450316953,93,1
1450316953,93,1
1450316954,93,1
1450316954,96,1
1450316954,96,1
1450316954,93,1
1450316954,96,1
1450316954,96,1
1450316954,96,1
1450316954,96,1
1450316955,96,1
1450316955,96,1
1450316955,96,1
1450316955,96,1
1450316955,96,1
1450316955,96,1
1450316955,96,1
1450316955,96,1
1450316955,93,1
1450316956,96,1
1450316956,93,1
1450316956,93,1
1450316956,93,1
1450316956,93,1
1450316956,93,1
1450316956,93,1
1450316956,93,1
1450316956,93,1
1450316957,93,1
1450316957,93,1
1450316957,93,1
1450316957,96,1
1450316957,96,1
1450316957,96,1
1450316957,99,1
1450316957,96,1
1450316958,96,1
1450316958,99,1
1450316958,99,1
1450316958,96,1
1450316958,96,1
1450316958,99,1
1450316958,99,1
1450316958,99,1
1450316958,99,1
1450316959,96,1
1450316959,96,1
1450316959,99,1
1450316959,99,1
1450316959,99,1
1450316959,96,1
1450316959,96,1
1450316959,96,1
1450316960,93,1
1450316960,96,1
1450316960,93,1
1450316960,96,1
1450316960,93,1
1450316960,96,1
1450316960,96,1
1450316960,96,1
1450316960,99,1
1450316961,99,1
1450316961,96,1
1450316961,96,1
1450316961,96,1
1450316961,96,1
1450316961,96,1
1450316961,99,1
1450316961,96,1
1450316961,99,1
1450316962,96,1
1450316962,99,1
1450316962,99,1
1450316962,99,1
1450316962,99,1
1450316962,96,1
1450316962,96,1
1450316963,96,1
1450316963,96,1
1450316963,96,1
1450316963,99,1
1450316963,99,1
1450316963,99,1
1450316963,99,1
1450316963,99,1
1450316963,99,1
1450316964,99,1
1450316964,99,1
1450316964,99,1
1450316964,96,1
1450316964,99,1
1450316964,99,1
1450316964,96,1
1450316964,96,1
1450316965,99,1
1450316965,93,1
1450316965,96,1
1450316965,93,1
1450316965,93,1
1450316965,93,1
1450316965,93,1
1450316965,93,1
1450316965,93,1
1450316966,93,1
1450316966,93,1
1450316966,96,1
1450316966,96,1
1450316966,96,1
1450316966,93,1
1450316966,93,1
1450316966,93,1
1450316966,96,1
1450316967,96,1
1450316967,96,1
1450316967,96,1
1450316967,96,1
1450316967,96,1
1450316967,96,1
1450316967,96,1
1450316967,96,1
1450316968,96,1
1450316968,96,1
1450316968,96,1
1450316968,96,1
1450316968,96,1
1450316968,99,1
1450316968,96,1
1450316968,96,1
1450316968,93,1
1450316969,93,1
1450316969,93,1
1450316969,93,1
1450316969,93,1
1450316969,93,1
1450316969,96,1
1450316969,93,1
1450316969,96,1
1450316970,93,1
1450316970,96,1
1450316970,96,1
1450316970,93,1
1450316970,93,1
1450316970,93,1
1450316970,93,1
1450316970,93,1
1450316970,93,1
1450316971,93,1
1450316971,90,1
1450316971,90,1
1450316971,93,1
1450316971,90,1
1450316971,90,1
1450316971,90,1
1450316971,87,1
1450316971,87,1
1450316972,90,1
1450316972,90,1
1450316972,90,1
1450316972,90,1
1450316972,93,1
1450316972,93,1
1450316972,93,1
1450316972,96,1
1450316973,96,1
1450316973,96,1
1450316973,96,1
1450316973,96,1
1450316973,96,1
1450316973,96,1
1450316973,96,1
1450316973,96,1
1450316973,96,1
1450316974,96,1
1450316974,96,1
1450316974,99,1
1450316974,99,1
1450316974,99,1
1450316974,96,1
1450316974,96,1
1450316974,99,1
1450316975,96,1
1450316975,99,1
1450316975,96,1
1450316975,96,1
1450316975,96,1
1450316975,96,1
1450316975,96,1
1450316975,93,1
1450316975,90,1
1450316976,87,1
1450316976,84,1
1450316976,87,1
1450316976,99,1
1450316976,99,1
1450316976,99,1
1450316976,99,1
1450316976,96,1
1450316976,99,1
1450316977,99,1
1450316977,99,1
1450316977,99,1
1450316977,99,1
1450316977,99,1
1450316977,99,1
1450316977,99,1
1450316977,99,1
1450316978,99,1
1450316978,99,1
1450316978,99,1
1450316978,99,1
1450316978,96,1
1450316978,96,1
1450316978,96,1
1450316978,93,1
1450316978,93,1
1450316979,93,1
1450316979,93,1
1450316979,93,1
1450316979,93,1
1450316979,93,1
1450316979,93,1
1450316979,93,1
1450316979,93,1
1450316980,93,1
1450316980,96,1
1450316980,96,1
1450316980,96,1
1450316980,96,1
1450316980,96,1
1450316980,96,1
1450316980,96,1
1450316980,96,1
1450316981,96,1
1450316981,96,1
1450316981,96,1
1450316981,96,1
1450316981,93,1
1450316981,96,1
1450316981,96,1
1450316981,96,1
1450316981,93,1
1450316982,81,1
1450316982,72,1
1450316982,60,1
1450316982,93,1
1450316982,105,1
1450316982,99,1
1450316982,102,1
1450316982,105,1
1450316983,108,1
1450316983,108,1
1450316983,108,1
1450316983,111,1
1450316983,111,1
1450316983,111,1
1450316983,111,1
1450316983,108,1
1450316983,105,1
1450316984,105,1
1450316984,105,1
1450316984,108,1
1450316984,108,1
1450316984,108,1
1450316984,108,1
1450316984,108,1
1450316984,108,1
1450316985,108,1
1450316985,108,1
1450316985,111,1
1450316985,108,1
1450316985,111,1
1450316985,108,1
1450316985,111,1
1450316985,111,1
1450316985,111,1
1450316986,111,1
1450316986,111,1
1450316986,111,1
1450316986,108,1
1450316986,111,1
1450316986,111,1
1450316986,108,1
1450316986,108,1
1450316986,108,1
1450316987,108,1
1450316987,108,1
1450316987,108,1
1450316987,108,1
1450316987,108,1
1450316987,111,1
1450316987,111,1
1450316987,108,1
1450316988,108,1
1450316988,108,1
1450316988,108,1
1450316988,108,1
1450316988,108,1
1450316988,111,1
1450316988,111,1
1450316988,111,1
1450316988,108,1
1450316989,111,1
1450316989,111,1
1450316989,111,1
1450316989,111,1
1450316989,111,1
1450316989,111,1
1450316989,108,1
1450316989,108,1
1450316990,108,1
1450316990,108,1
1450316990,105,1
1450316990,102,1
1450316990,102,1
1450316990,102,1
1450316990,99,1
1450316990,96,1
1450316990,99,1
1450316991,99,1
1450316991,99,1
1450316991,99,1
1450316991,99,1
1450316991,96,1
1450316991,99,1
1450316991,99,1
1450316991,102,1
1450316991,102,1
1450316992,102,1
1450316992,105,1
1450316992,102,1
1450316992,102,1
1450316992,105,1
1450316992,102,1
1450316992,105,1
1450316992,105,1
1450316993,105,1
1450316993,105,1
1450316993,102,1
1450316993,105,1
1450316993,102,1
1450316993,102,1
1450316993,96,1
1450316993,93,1
1450316993,99,1
1450316994,99,1
1450316994,99,1
1450316994,96,1
1450316994,96,1
1450316994,96,1
1450316994,96,1
1450316994,96,1
1450316994,96,1
1450316995,96,1
1450316995,96,1
1450316995,96,1
1450316995,96,1
1450316995,96,1
1450316995,96,1
1450316995,96,1
1450316995,96,1
1450316995,96,1
1450316996,96,1
1450316996,96,1
1450316996,96,1
1450316996,96,1
1450316996,99,1
1450316996,99,1
1450316996,99,1
1450316996,99,1
1450316996,96,1
1450316997,90,1
1450316997,84,1
1450316997,81,1
1450316997,78,1
1450316997,75,1
1450316997,75,1
1450316997,78,1
1450316997,84,1
1450316998,84,1
1450316998,84,1
1450316998,81,1
1450316998,84,1
1450316998,84,1
1450316998,84,1
1450316998,84,1
1450316998,84,1
1450316998,84,1
1450316999,84,1
1450316999,84,1
1450316999,84,1
1450316999,84,1
1450316999,84,1
1450316999,84,1
1450316999,84,1
1450316999,84,1
1450317000,84,1
1450317000,84,1
1450317000,84,1
1450317000,87,1
1450317000,84,1
1450317000,84,1
1450317000,87,1
1450317000,84,1
1450317000,84,1
1450317001,84,1
1450317001,87,1
1450317001,84,1
1450317001,84,1
1450317001,66,1
1450317001,87,1
1450317001,84,1
1450317001,63,1
1450317001,69,1
1450317002,69,1
1450317002,75,1
1450317002,72,1
1450317002,72,1
1450317002,75,1
1450317002,75,1
1450317002,72,1
1450317002,72,1
1450317003,69,1
1450317003,69,1
1450317003,69,1
1450317003,69,1
1450317003,69,1
1450317003,75,1
1450317003,72,1
1450317003,72,1
1450317003,69,1
1450317004,72,1
1450317004,75,1
1450317004,69,1
1450317004,75,1
1450317004,72,1
1450317004,75,1
1450317004,72,1
1450317004,72,1
1450317005,78,1
1450317005,78,1
1450317005,75,1
1450317005,78,1
1450317005,84,1
1450317005,78,1
1450317005,75,1
1450317005,78,1
1450317005,78,1
1450317006,81,1
1450317006,84,1
1450317006,84,1
1450317006,84,1
1450317006,84,1
1450317006,84,1
1450317006,84,1
1450317006,84,1
1450317006,84,1
1450317007,84,1
1450317007,84,1
1450317007,84,1
1450317007,93,1
1450317007,102,1
1450317007,105,1
1450317007,102,1
1450317007,105,1
1450317008,105,1
1450317008,102,1
1450317008,102,1
1450317008,102,1
1450317008,102,1
1450317008,105,1
1450317008,102,1
1450317008,102,1
1450317008,102,1
1450317009,102,1
1450317009,102,1
1450317021,108,0
1450317021,108,0
1450317021,108,0
1450317021,108,0
1450317021,108,0
1450317021,108,0
1450317022,108,0
1450317022,108,0
1450317022,108,0
1450317022,105,0
1450317022,108,0
1450317022,108,0
1450317022,108,0
1450317022,108,0
1450317023,108,0
1450317023,108,0
1450317023,108,0
1450317023,108,0
1450317023,108,0
1450317023,105,0
1450317023,108,0
1450317023,108,0
1450317023,108,0
1450317024,108,0
1450317024,108,0
1450317024,108,0
1450317024,108,0
1450317024,108,0
1450317024,108,0
1450317024,108,0
1450317024,108,0
1450317025,108,0
1450317025,108,0
1450317025,108,0
1450317025,108,0
1450317025,108,0
1450317025,108,0
1450317025,108,0
1450317025,108,0
1450317025,105,0
1450317026,108,0
1450317026,108,0
1450317026,108,0
1450317026,108,0
1450317026,108,0
1450317026,108,0
1450317026,108,0
1450317026,108,0
1450317026,108,0
1450317027,108,0
1450317027,108,0
1450317027,108,0
1450317027,108,0
1450317027,108,0
1450317027,108,0
1450317027,108,0
1450317027,108,0
1450317028,108,0
1450317028,108,0
1450317028,108,0
1450317028,105,0
1450317028,108,0
1450317028,108,0
1450317028,108,0
1450317028,108,0
1450317028,108,0
1450317029,108,0
1450317029,108,0
1450317029,108,0
1450317029,108,0
1450317029,108,0
1450317029,108,0
1450317029,108,0
1450317029,108,0
1450317030,105,0
1450317030,108,0
1450317030,108,0
1450317030,108,0
1450317030,108,0
1450317030,105,0
1450317030,105,0
1450317030,108,0
1450317030,108,0
1450317031,108,0
1450317031,108,0
1450317031,108,0
1450317031,108,0
1450317031,108,0
1450317031,105,0
1450317031,105,0
1450317031,105,0
1450317031,105,0
1450317032,108,0
1450317032,105,0
1450317032,105,0
1450317032,105,0
1450317032,105,0
1450317032,105,0
1450317032,105,0
1450317032,105,0
1450317033,105,0
1450317033,105,0
1450317033,105,0
1450317033,105,0
1450317033,105,0
1450317033,108,0
1450317033,105,0
1450317033,108,0
1450317033,105,0
1450317034,108,0
1450317034,105,0
1450317034,108,0
1450317034,108,0
1450317034,108,0
1450317034,108,0
1450317034,105,0
1450317034,108,0
1450317034,108,0
1450317035,108,0
1450317035,108,0
1450317035,108,0
1450317035,108,0
1450317035,108,0
1450317035,108,0
1450317035,108,0
1450317035,108,0
1450317036,108,0
1450317036,108,0
1450317036,108,0
1450317036,108,0
1450317036,108,0
1450317036,108,0
1450317036,108,0
1450317036,108,0
1450317036,108,0
1450317037,108,0
1450317037,108,0
1450317037,108,0
1450317037,108,0
1450317037,108,0
1450317037,108,0
1450317037,108,0
1450317037,108,0
1450317038,108,0
1450317038,108,0
1450317038,108,0
1450317038,108,0
1450317038,111,0
1450317038,108,0
1450317038,108,0
1450317038,108,0
1450317038,108,0
1450317039,108,0
1450317039,111,0
1450317039,111,0
1450317039,108,0
1450317039,111,0
1450317039,111,0
1450317039,111,0
1450317039,108,0
1450317039,111,0
1450317040,108,0
1450317040,108,0
1450317040,108,0
1450317040,108,0
1450317040,108,0
1450317040,111,0
1450317040,111,0
1450317040,108,0
1450317041,108,0
1450317041,108,0
1450317041,108,0
1450317041,108,0
1450317041,108,0
1450317041,108,0
1450317041,108,0
1450317041,108,0
1450317041,111,0
1450317042,108,0
1450317042,111,0
1450317042,111,0
1450317042,108,0
1450317042,108,0
1450317042,108,0
1450317042,108,0
1450317042,108,0
1450317043,108,0
1450317043,108,0
1450317043,108,0
1450317043,108,0
1450317043,108,0
1450317043,108,0
1450317043,108,0
1450317043,108,0
1450317043,108,0
1450317044,111,0
1450317044,111,0
1450317044,108,0
1450317044,108,0
1450317044,108,0
1450317044,111,0
1450317044,108,0
1450317044,108,0
1450317044,111,0
1450317045,108,0
1450317045,111,0
1450317045,111,0
1450317045,111,0
1450317045,108,0
1450317045,108,0
1450317045,108,0
1450317045,108,0
1450317046,108,0
1450317046,108,0
1450317046,111,0
1450317046,108,0
1450317046,108,0
1450317046,108,0
1450317046,108,0
1450317046,108,0
1450317046,108,0
1450317047,108,0
1450317047,108,0
1450317047,108,0
1450317047,111,0
1450317047,108,0
1450317047,108,0
1450317047,108,0
1450317047,108,0
1450317048,108,0
1450317048,108,0
1450317048,108,0
1450317048,108,0
1450317048,111,0
1450317048,108,0
1450317048,108,0
1450317048,108,0
1450317048,108,0
1450317049,108,0
1450317049,108,0
1450317049,108,0
1450317049,111,0
1450317049,111,0
1450317049,108,0
1450317049,108,0
1450317049,111,0
1450317049,108,0
1450317050,108,0
1450317050,108,0
1450317050,108,0
1450317050,108,0
1450317050,108,0
1450317050,108,0
1450317050,108,0
1450317050,108,0
1450317051,108,0
1450317051,108,0
1450317051,108,0
1450317051,108,0
1450317051,108,0
1450317051,108,0
1450317051,105,0
1450317051,105,0
1450317051,105,0
1450317052,105,0
1450317052,108,0
1450317052,108,0
1450317052,108,0
1450317052,108,0
1450317052,108,0
1450317052,108,0
1450317052,108,0
1450317053,108,0
1450317053,108,0
1450317053,108,0
1450317053,108,0
1450317053,108,0
1450317053,108,0
1450317053,108,0
1450317053,108,0
1450317053,108,0
1450317054,108,0
1450317054,108,0
1450317054,108,0
1450317054,108,0
1450317054,108,0
1450317054,108,0
1450317054,108,0
1450317054,108,0
1450317054,108,0
1450317055,108,0
1450317055,108,0
1450317055,108,0
1450317055,108,0
1450317055,108,0
1450317055,108,0
1450317055,108,0
1450317055,108,0
1450317056,108,0
1450317056,108,0
1450317056,108,0
1450317056,108,0
1450317056,108,0
1450317056,108,0
1450317056,108,0
1450317056,108,0
1450317056,108,0
1450317057,108,0
1450317057,108,0
1450317057,108,0
1450317057,108,0
1450317057,108,0
1450317057,108,0
1450317057,108,0
1450317057,108,0
1450317058,108,0
1450317058,108,0
1450317058,108,0
1450317058,108,0
1450317058,108,0
1450317058,108,0
1450317058,108,0
1450317058,108,0
1450317058,108,0
1450317059,108,0
1450317059,108,0
1450317059,108,0
1450317059,108,0
1450317059,108,0
1450317059,108,0
1450317059,108,0
1450317059,108,0
1450317059,108,0
1450317060,108,0
1450317060,108,0
1450317060,108,0
1450317060,108,0
1450317060,108,0
1450317060,108,0
1450317060,108,0
1450317060,108,0
1450317061,108,0
1450317061,108,0
1450317061,108,0
1450317061,108,0
1450317061,108,0
1450317061,108,0
1450317061,108,0
1450317061,108,0
1450317061,108,0
1450317062,108,0
1450317062,108,0
1450317062,108,0
1450317062,108,0
1450317062,108,0
1450317062,108,0
1450317062,108,0
1450317062,108,0
1450317063,108,0
1450317063,108,0
1450317063,108,0
1450317063,108,0
1450317063,108,0
1450317063,108,0
1450317063,108,0
1450317063,108,0
1450317063,108,0
1450317064,108,0
1450317064,108,0
1450317064,108,0
1450317064,108,0
1450317064,105,0
1450317064,108,0
1450317064,105,0
1450317064,108,0
1450317064,108,0
1450317065,108,0
1450317065,108,0
1450317065,108,0
1450317065,108,0
1450317065,108,0
1450317065,108,0
1450317065,108,0
1450317065,108,0
1450317066,108,0
1450317066,108,0
1450317066,108,0
1450317066,108,0
1450317066,105,0
1450317066,108,0
1450317066,108,0
1450317066,105,0
1450317066,108,0
1450317067,108,0
1450317067,108,0
1450317067,108,0
1450317067,108,0
1450317067,108,0
1450317067,108,0
1450317067,108,0
1450317067,108,0
1450317068,108,0
1450317068,108,0
1450317068,108,0
1450317068,108,0
1450317068,108,0
1450317068,108,0
1450317068,108,0
1450317068,108,0
1450317068,108,0
1450317069,108,0
1450317069,108,0
1450317069,108,0
1450317069,108,0
1450317069,108,0
1450317069,108,0
1450317069,105,0
1450317069,108,0
1450317069,105,0
1450317070,105,0
1450317070,108,0
1450317070,108,0
1450317070,108,0
1450317070,108,0
1450317070,108,0
1450317070,108,0
1450317070,108,0
1450317071,108,0
1450317071,108,0
1450317071,108,0
1450317071,111,0
1450317071,111,0
1450317071,108,0
1450317071,111,0
1450317071,111,0
1450317071,108,0
1450317072,108,0
1450317072,108,0
1450317072,108,0
1450317072,108,0
1450317072,108,0
1450317072,108,0
1450317072,108,0
1450317072,108,0
1450317073,111,0
1450317073,108,0
1450317073,108,0
1450317073,108,0
1450317073,108,0
1450317073,108,0
1450317073,108,0
1450317073,108,0
1450317073,108,0
1450317074,108,0
1450317074,108,0
1450317074,108,0
1450317074,108,0
1450317074,108,0
1450317074,108,0
1450317074,108,0
1450317074,108,0
1450317074,108,0
1450317075,108,0
1450317075,108,0
1450317075,108,0
1450317075,108,0
1450317075,108,0
1450317075,108,0
1450317075,108,0
1450317075,108,0
1450317076,108,0
1450317076,108,0
1450317076,108,0
1450317076,108,0
1450317076,108,0
1450317076,108,0
1450317076,108,0
1450317076,108,0
1450317076,108,0
1450317077,108,0
1450317077,108,0
1450317077,108,0
1450317077,108,0
1450317077,108,0
1450317077,108,0
1450317077,108,0
1450317077,108,0
1450317078,108,0
1450317078,108,0
1450317078,108,0
1450317078,108,0
1450317078,108,0
1450317078,111,0
1450317078,111,0
1450317078,111,0
1450317078,111,0
1450317079,111,0
1450317079,111,0
1450317079,111,0
1450317079,111,0
1450317079,111,0
1450317079,108,0
1450317079,108,0
1450317079,108,0
1450317079,108,0
1450317080,108,0
1450317080,105,0
1450317080,108,0
1450317080,108,0
1450317080,108,0
1450317080,108,0
1450317080,111,0
1450317080,108,0
1450317081,108,0
1450317081,111,0
1450317081,111,0
1450317081,108,0
1450317081,108,0
1450317081,108,0
1450317081,108,0
1450317081,108,0
1450317081,108,0
1450317082,108,0
1450317082,108,0
1450317082,108,0
1450317082,108,0
1450317082,108,0
1450317082,108,0
1450317082,108,0
1450317082,108,0
1450317082,111,0
1450317083,111,0
1450317083,111,0
1450317083,111,0
1450317083,108,0
1450317083,108,0
1450317083,108,0
1450317083,108,0
1450317083,108,0
1450317084,111,0
1450317084,108,0
1450317084,108,0
1450317084,108,0
1450317084,108,0
1450317084,108,0
1450317084,108,0
1450317084,111,0
1450317084,108,0
1450317085,111,0
1450317085,108,0
1450317085,108,0
1450317085,108,0
1450317085,108,0
1450317085,108,0
1450317085,108,0
1450317085,108,0
1450317086,108,0
1450317086,108,0
1450317086,108,0
1450317086,108,0
1450317086,108,0
1450317086,108,0
1450317086,108,0
1450317086,108,0
1450317086,108,0
1450317087,108,0
1450317087,108,0
1450317087,108,0
1450317087,108,0
1450317087,108,0
1450317087,108,0
1450317087,108,0
1450317087,108,0
1450317087,108,0
1450317088,108,0
1450317088,111,0
1450317088,111,0
1450317088,111,0
1450317088,108,0
1450317088,108,0
1450317088,108,0
1450317088,108,0
1450317089,111,0
1450317089,108,0
1450317089,108,0
1450317089,108,0
1450317089,108,0
1450317089,108,0
1450317089,108,0
1450317089,108,0
1450317089,108,0
1450317090,108,0
1450317090,108,0
1450317090,108,0
1450317090,108,0
1450317090,108,0
1450317090,108,0
1450317090,108,0
1450317090,108,0
1450317091,108,0
1450317091,108,0
1450317091,108,0
1450317091,108,0
1450317091,108,0
1450317091,108,0
1450317091,108,0
1450317091,108,0
1450317091,108,0
1450317092,108,0
1450317092,108,0
1450317092,108,0
1450317092,108,0
1450317092,108,0
1450317092,108,0
1450317092,108,0
1450317092,108,0
1450317092,108,0
1450317093,108,0
1450317093,108,0
1450317093,108,0
1450317093,108,0
1450317093,108,0
1450317093,108,0
1450317093,108,0
1450317093,108,0
1450317094,108,0
1450317094,108,0
1450317094,105,0
1450317094,108,0
1450317094,108,0
1450317094,108,0
1450317094,108,0
1450317094,108,0
1450317094,108,0
1450317095,108,0
1450317095,108,0
1450317095,108,0
1450317095,108,0
1450317095,108,0
1450317095,108,0
1450317095,108,0
1450317095,108,0
1450317096,108,0
1450317096,105,0
1450317096,105,0
1450317096,108,0
1450317096,105,0
1450317096,108,0
1450317096,105,0
1450317096,105,0
1450317096,108,0
1450317097,108,0
1450317097,108,0
1450317097,108,0
1450317097,108,0
1450317097,108,0
1450317097,108,0
1450317097,108,0
1450317097,108,0
1450317097,108,0
1450317098,108,0
1450317098,108,0
1450317098,105,0
1450317098,108,0
1450317098,108,0
1450317098,108,0
1450317098,108,0
1450317098,108,0
1450317099,108,0
1450317099,108,0
1450317099,108,0
1450317099,108,0
1450317099,108,0
1450317099,108,0
1450317099,108,0
1450317099,108,0
1450317099,108,0
1450317100,108,0
1450317100,108,0
1450317100,108,0
1450317100,108,0
1450317100,105,0
1450317100,108,0
1450317100,105,0
1450317100,108,0
1450317101,108,0
1450317101,108,0
1450317101,108,0
1450317101,108,0
1450317101,108,0
1450317101,108,0
1450317101,108,0
1450317101,108,0
1450317101,108,0
1450317102,108,0
1450317102,108,0
1450317102,108,0
1450317102,108,0
1450317102,108,0
1450317102,108,0
1450317102,108,0
1450317102,108,0
1450317102,108,0
1450317103,108,0
1450317103,108,0
1450317103,105,0
1450317103,108,0
1450317103,108,0
1450317103,108,0
1450317103,108,0
1450317103,108,0
1450317104,108,0
1450317104,108,0
1450317104,108,0
1450317104,108,0
1450317104,108,0
1450317104,108,0
1450317104,108,0
1450317104,108,0
1450317104,108,0
1450317105,108,0
1450317105,108,0
1450317105,108,0
1450317105,108,0
1450317105,108,0
1450317105,105,0
1450317105,108,0
1450317105,108,0
1450317106,108,0
1450317106,108,0
1450317106,108,0
1450317106,108,0
1450317106,108,0
1450317106,108,0
1450317106,108,0
1450317106,108,0
1450317106,108,0
1450317107,108,0
1450317107,108,0
1450317107,105,0
1450317107,108,0
1450317107,108,0
1450317107,108,0
1450317107,108,0
1450317107,108,0
1450317107,108,0
1450317108,108,0
1450317108,108,0
1450317108,108,0
1450317108,108,0
1450317108,108,0
1450317108,108,0
1450317108,108,0
1450317108,108,0
1450317109,108,0
1450317109,108,0
1450317109,108,0
1450317109,108,0
1450317109,108,0
1450317109,108,0
1450317109,108,0
1450317109,108,0
1450317109,108,0
1450317110,108,0
1450317110,108,0
1450317110,108,0
1450317110,108,0
1450317110,108,0
1450317110,108,0
1450317110,108,0
1450317110,108,0
1450317111,108,0
1450317111,108,0
1450317111,108,0
1450317111,108,0
1450317111,108,0
1450317111,108,0
1450317111,108,0
1450317111,108,0
1450317111,108,0
1450317112,108,0
1450317112,108,0
1450317112,108,0
1450317112,108,0
1450317112,108,0
1450317112,108,0
1450317112,108,0
1450317112,108,0
1450317112,108,0
1450317113,108,0
1450317113,108,0
1450317113,108,0
1450317113,108,0
1450317113,108,0
1450317113,108,0
1450317113,108,0
1450317113,108,0
1450317114,108,0
1450317114,108,0
1450317114,108,0
1450317114,108,0
1450317114,108,0
1450317114,108,0
1450317114,108,0
1450317114,108,0
1450317114,105,0
1450317115,108,0
1450317115,108,0
1450317115,108,0
1450317115,111,0
1450317115,108,0
1450317115,108,0
1450317115,108,0
1450317115,108,0
1450317116,108,0
1450317116,108,0
1450317116,105,0
1450317116,105,0
1450317116,105,0
1450317116,105,0
1450317116,105,0
1450317116,108,0
1450317116,108,0
1450317117,105,0
1450317117,108,0
1450317117,105,0
1450317117,108,0
1450317117,105,0
1450317117,105,0
1450317117,108,0
1450317117,108,0
1450317117,108,0
1450317118,108,0
1450317118,108,0
1450317118,111,0
1450317118,108,0
1450317118,108,0
1450317118,108,0
1450317118,105,0
1450317118,108,0
1450317119,108,0
1450317119,108,0
1450317119,105,0
1450317119,108,0
1450317119,108,0
1450317119,108,0
1450317119,108,0
1450317119,108,0
1450317119,105,0
1450317120,105,0
1450317120,108,0
1450317120,108,0
1450317120,108,0
1450317120,108,0
1450317120,105,0
1450317120,108,0
1450317120,108,0
1450317121,108,0
1450317121,108,0
1450317121,108,0
1450317121,108,0
1450317121,108,0
1450317121,108,0
1450317121,102,0
1450317121,102,0
1450317133,69,1
1450317134,60,1
1450317134,30,1
1450317134,51,1
1450317134,54,1
1450317134,54,1
1450317134,57,1
1450317134,69,1
1450317134,75,1
1450317134,84,1
1450317135,84,1
1450317135,84,1
1450317135,78,1
1450317135,78,1
1450317135,84,1
1450317135,78,1
1450317135,84,1
1450317135,75,1
1450317136,72,1
1450317136,72,1
1450317136,78,1
1450317136,84,1
1450317136,84,1
1450317136,84,1
1450317136,84,1
1450317136,84,1
1450317136,84,1
1450317137,84,1
1450317137,84,1
1450317137,84,1
1450317137,84,1
1450317137,84,1
1450317137,84,1
1450317137,84,1
1450317137,90,1
1450317137,87,1
1450317138,90,1
1450317138,93,1
1450317138,96,1
1450317138,93,1
1450317138,93,1
1450317138,93,1
1450317138,93,1
1450317138,93,1
1450317139,93,1
1450317139,96,1
1450317139,96,1
1450317139,96,1
1450317139,96,1
1450317139,96,1
1450317139,96,1
1450317139,99,1
1450317139,96,1
1450317140,96,1
1450317140,96,1
1450317140,96,1
1450317140,96,1
1450317140,93,1
1450317140,93,1
1450317140,93,1
1450317140,93,1
1450317141,93,1
1450317141,93,1
1450317141,90,1
1450317141,93,1
1450317141,93,1
1450317141,93,1
1450317141,93,1
1450317141,90,1
1450317141,93,1
1450317142,93,1
1450317142,90,1
1450317142,90,1
1450317142,87,1
1450317142,90,1
1450317142,90,1
1450317142,90,1
1450317142,93,1
1450317142,93,1
1450317143,93,1
1450317143,93,1
1450317143,93,1
1450317143,93,1
1450317143,96,1
1450317143,90,1
1450317143,90,1
1450317143,90,1
1450317144,87,1
1450317144,87,1
1450317144,87,1
1450317144,84,1
1450317144,84,1
1450317144,84,1
1450317144,84,1
1450317144,87,1
1450317144,87,1
1450317145,84,1
1450317145,84,1
1450317145,84,1
1450317145,84,1
1450317145,84,1
1450317145,81,1
1450317145,84,1
1450317145,81,1
1450317146,84,1
1450317146,84,1
1450317146,84,1
1450317146,84,1
1450317146,84,1
